"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",1544,6142962247,3978602.491580,99.82,8390,4002495,3945760.537850
"hsa_queue_create",1,10495195,10495195.000000,0.1705,10495195,10495195,0.00000000e+00
"hsa_executable_freeze",2,363092,181546.000000,5.900e-03,135847,227245,64628.145587
"hsa_executable_load_agent_code_object",2,291203,145601.500000,4.732e-03,129577,161626,22662.065230
"hsa_code_object_reader_create_from_memory",2,40399,20199.500000,6.564e-04,14209,26190,8471.846345
"hsa_agent_get_info",60,34700,578.333333,5.638e-04,20,25650,3333.381327
"hsa_executable_create_alt",2,13599,6799.500000,2.210e-04,2160,11439,6561.243823
"hsa_isa_get_info_alt",2,12209,6104.500000,1.984e-04,1230,10979,6893.584010
"hsa_iterate_agents",1,11510,11510.000000,1.870e-04,11510,11510,0.00000000e+00
"hsa_signal_create",8,7050,881.250000,1.146e-04,100,1800,637.011718
"hsa_signal_load_relaxed",50,4540,90.800000,7.377e-05,20,800,148.528016
"hsa_executable_get_symbol_by_name",13,3710,285.384615,6.028e-05,110,1170,363.194516
"hsa_queue_add_write_index_screlease",12,2710,225.833333,4.403e-05,30,1220,374.613943
"hsa_queue_load_read_index_scacquire",12,2380,198.333333,3.867e-05,30,620,184.382672
"hsa_signal_silent_store_relaxed",10,1300,130.000000,2.112e-05,20,610,183.303028
"hsa_signal_destroy",2,1260,630.000000,2.047e-05,490,770,197.989899
"hsa_system_get_info",4,1160,290.000000,1.885e-05,30,640,255.994792
"hsa_signal_store_screlease",12,1100,91.666667,1.787e-05,20,510,139.924222
"hsa_queue_load_read_index_relaxed",4,1010,252.500000,1.641e-05,70,420,143.381775
"hsa_executable_symbol_get_info",26,920,35.384615,1.495e-05,20,100,17.940071
"hsa_system_get_major_extension_table",1,730,730.000000,1.186e-05,730,730,0.00000000e+00
"hsa_agent_iterate_isas",1,560,560.000000,9.099e-06,560,560,0.00000000e+00
