"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",25,45196815,1807872.600000,80.32,7200,4000125,1990837.193543
"hsa_queue_create",1,10314307,10314307.000000,18.33,10314307,10314307,0.00000000e+00
"hsa_executable_freeze",2,362635,181317.500000,0.6445,134648,227987,66000.639849
"hsa_executable_load_agent_code_object",2,282097,141048.500000,0.5013,107029,175068,48110.838285
"hsa_code_object_reader_create_from_memory",2,30880,15440.000000,0.0549,10380,20500,7155.920626
"hsa_agent_get_info",60,29289,488.150000,0.0521,20,21989,2847.874901
"hsa_executable_create_alt",2,10550,5275.000000,0.0187,1430,9120,5437.651147
"hsa_isa_get_info_alt",2,9910,4955.000000,0.0176,1250,8660,5239.661249
"hsa_iterate_agents",1,9870,9870.000000,0.0175,9870,9870,0.00000000e+00
"hsa_signal_create",8,7200,900.000000,0.0128,100,2010,727.893242
"hsa_signal_load_relaxed",71,4069,57.309859,7.231e-03,19,400,81.667198
"hsa_executable_get_symbol_by_name",13,2800,215.384615,4.976e-03,80,820,220.212601
"hsa_queue_load_read_index_scacquire",13,1370,105.384615,2.435e-03,30,330,88.375655
"hsa_queue_add_write_index_screlease",13,1300,100.000000,2.310e-03,30,820,217.485632
"hsa_signal_destroy",2,1150,575.000000,2.044e-03,520,630,77.781746
"hsa_signal_silent_store_relaxed",14,1040,74.285714,1.848e-03,20,270,85.728936
"hsa_executable_symbol_get_info",26,980,37.692308,1.742e-03,20,230,40.724213
"hsa_signal_store_screlease",13,950,73.076923,1.688e-03,20,590,155.691180
"hsa_system_get_info",4,700,175.000000,1.244e-03,30,360,138.202750
"hsa_agent_iterate_isas",1,590,590.000000,1.049e-03,590,590,0.00000000e+00
"hsa_system_get_major_extension_table",1,550,550.000000,9.774e-04,550,550,0.00000000e+00
"hsa_queue_load_read_index_relaxed",3,350,116.666667,6.220e-04,60,160,51.316014
