"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",33,76479785,2317569.242424,87.15,7090,4000253,1990925.243350
"hsa_queue_create",1,10494799,10494799.000000,11.96,10494799,10494799,0.00000000e+00
"hsa_executable_freeze",2,360951,180475.500000,0.4113,127137,233814,75432.030097
"hsa_executable_load_agent_code_object",2,284932,142466.000000,0.3247,125936,158996,23376.950186
"hsa_code_object_reader_create_from_memory",2,38869,19434.500000,0.0443,13860,25009,7883.533503
"hsa_agent_get_info",60,34727,578.783333,0.0396,20,26759,3467.079839
"hsa_executable_create_alt",2,14380,7190.000000,0.0164,1730,12650,7721.606051
"hsa_isa_get_info_alt",2,12430,6215.000000,0.0142,1250,11180,7021.570337
"hsa_iterate_agents",1,10870,10870.000000,0.0124,10870,10870,0.00000000e+00
"hsa_signal_create",8,7240,905.000000,8.250e-03,130,1590,586.636904
"hsa_signal_load_relaxed",78,4890,62.692308,5.572e-03,20,330,76.169208
"hsa_executable_get_symbol_by_name",13,3960,304.615385,4.512e-03,80,1330,436.379334
"hsa_queue_load_read_index_scacquire",14,2230,159.285714,2.541e-03,30,310,119.258239
"hsa_signal_destroy",2,1940,970.000000,2.211e-03,770,1170,282.842712
"hsa_queue_add_write_index_screlease",14,1320,94.285714,1.504e-03,30,770,196.692430
"hsa_system_get_info",4,1110,277.500000,1.265e-03,40,670,280.044639
"hsa_queue_load_read_index_relaxed",5,1070,214.000000,1.219e-03,80,300,84.439327
"hsa_signal_silent_store_relaxed",16,980,61.250000,1.117e-03,20,230,71.728655
"hsa_executable_symbol_get_info",26,910,35.000000,1.037e-03,20,100,19.849433
"hsa_signal_store_screlease",14,710,50.714286,8.090e-04,20,240,57.974037
"hsa_system_get_major_extension_table",1,590,590.000000,6.723e-04,590,590,0.00000000e+00
"hsa_agent_iterate_isas",1,390,390.000000,4.444e-04,390,390,0.00000000e+00
