"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",2,20484343,10242171.500000,62.41,6080,20478263,14476019.424992
"hsa_queue_create",1,10481951,10481951.000000,31.93,10481951,10481951,0.00000000e+00
"hsa_executable_destroy",1,1114230,1114230.000000,3.39,1114230,1114230,0.00000000e+00
"hsa_executable_load_agent_code_object",1,451428,451428.000000,1.38,451428,451428,0.00000000e+00
"hsa_executable_freeze",1,229094,229094.000000,0.6980,229094,229094,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,28829,28829.000000,0.0878,28829,28829,0.00000000e+00
"hsa_executable_create_alt",1,13950,13950.000000,0.0425,13950,13950,0.00000000e+00
"hsa_iterate_agents",1,12450,12450.000000,0.0379,12450,12450,0.00000000e+00
"hsa_executable_get_symbol_by_name",2,1520,760.000000,4.631e-03,270,1250,692.964646
"hsa_signal_destroy",2,1010,505.000000,3.077e-03,370,640,190.918831
"hsa_signal_create",2,880,440.000000,2.681e-03,110,770,466.690476
"hsa_queue_load_write_index_relaxed",1,650,650.000000,1.980e-03,650,650,0.00000000e+00
"hsa_agent_get_info",7,640,91.428571,1.950e-03,30,220,68.902968
"hsa_system_get_info",3,470,156.666667,1.432e-03,30,380,193.993127
"hsa_queue_load_read_index_scacquire",1,390,390.000000,1.188e-03,390,390,0.00000000e+00
"hsa_signal_store_relaxed",1,230,230.000000,7.007e-04,230,230,0.00000000e+00
"hsa_code_object_reader_destroy",1,220,220.000000,6.703e-04,220,220,0.00000000e+00
"hsa_queue_cas_write_index_relaxed",1,200,200.000000,6.093e-04,200,200,0.00000000e+00
"hsa_executable_symbol_get_info",4,170,42.500000,5.179e-04,20,90,32.015621
"hsa_signal_store_screlease",1,120,120.000000,3.656e-04,120,120,0.00000000e+00
