"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_queue_create",1,10345922,10345922.000000,57.21,10345922,10345922,0.00000000e+00
"hsa_signal_wait_scacquire",2,6319519,3159759.500000,34.95,14959,6304560,4447419.518058
"hsa_executable_destroy",1,988953,988953.000000,5.47,988953,988953,0.00000000e+00
"hsa_executable_load_agent_code_object",1,218544,218544.000000,1.21,218544,218544,0.00000000e+00
"hsa_executable_freeze",1,155335,155335.000000,0.8590,155335,155335,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,24289,24289.000000,0.1343,24289,24289,0.00000000e+00
"hsa_executable_create_alt",1,13120,13120.000000,0.0726,13120,13120,0.00000000e+00
"hsa_iterate_agents",1,11620,11620.000000,0.0643,11620,11620,0.00000000e+00
"hsa_executable_get_symbol_by_name",2,1630,815.000000,9.014e-03,300,1330,728.319985
"hsa_signal_create",2,1520,760.000000,8.405e-03,130,1390,890.954544
"hsa_signal_destroy",2,790,395.000000,4.369e-03,230,560,233.345238
"hsa_agent_get_info",7,690,98.571429,3.816e-03,40,260,82.346538
"hsa_queue_load_write_index_relaxed",1,330,330.000000,1.825e-03,330,330,0.00000000e+00
"hsa_system_get_info",3,270,90.000000,1.493e-03,20,200,96.436508
"hsa_queue_cas_write_index_relaxed",1,210,210.000000,1.161e-03,210,210,0.00000000e+00
"hsa_code_object_reader_destroy",1,200,200.000000,1.106e-03,200,200,0.00000000e+00
"hsa_executable_symbol_get_info",4,190,47.500000,1.051e-03,30,100,35.000000
"hsa_signal_store_relaxed",1,180,180.000000,9.954e-04,180,180,0.00000000e+00
"hsa_queue_load_read_index_scacquire",1,110,110.000000,6.083e-04,110,110,0.00000000e+00
"hsa_signal_store_screlease",1,110,110.000000,6.083e-04,110,110,0.00000000e+00
