"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",2,11288830,5644415.000000,48.72,15220,11273610,7960883.914243
"hsa_queue_create",1,10395298,10395298.000000,44.86,10395298,10395298,0.00000000e+00
"hsa_executable_destroy",1,1025599,1025599.000000,4.43,1025599,1025599,0.00000000e+00
"hsa_executable_load_agent_code_object",1,241515,241515.000000,1.04,241515,241515,0.00000000e+00
"hsa_executable_freeze",1,161787,161787.000000,0.6982,161787,161787,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,26049,26049.000000,0.1124,26049,26049,0.00000000e+00
"hsa_executable_create_alt",1,13970,13970.000000,0.0603,13970,13970,0.00000000e+00
"hsa_iterate_agents",1,11849,11849.000000,0.0511,11849,11849,0.00000000e+00
"hsa_signal_create",2,2040,1020.000000,8.804e-03,120,1920,1272.792206
"hsa_executable_get_symbol_by_name",2,1420,710.000000,6.128e-03,320,1100,551.543289
"hsa_signal_destroy",2,940,470.000000,4.057e-03,240,700,325.269119
"hsa_agent_get_info",7,710,101.428571,3.064e-03,40,260,84.346225
"hsa_queue_load_write_index_relaxed",1,560,560.000000,2.417e-03,560,560,0.00000000e+00
"hsa_system_get_info",3,230,76.666667,9.926e-04,30,160,72.341781
"hsa_queue_cas_write_index_relaxed",1,230,230.000000,9.926e-04,230,230,0.00000000e+00
"hsa_signal_store_relaxed",1,220,220.000000,9.494e-04,220,220,0.00000000e+00
"hsa_code_object_reader_destroy",1,220,220.000000,9.494e-04,220,220,0.00000000e+00
"hsa_executable_symbol_get_info",4,190,47.500000,8.200e-04,30,100,35.000000
"hsa_signal_store_screlease",1,120,120.000000,5.179e-04,120,120,0.00000000e+00
"hsa_queue_load_read_index_scacquire",1,110,110.000000,4.747e-04,110,110,0.00000000e+00
