"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",19,21103931,1110733.210526,65.28,4340,4000199,1784869.268376
"hsa_queue_create",1,10497266,10497266.000000,32.47,10497266,10497266,0.00000000e+00
"hsa_executable_freeze",2,340443,170221.500000,1.05,122938,217505,66868.966976
"hsa_executable_load_agent_code_object",2,263984,131992.000000,0.8165,115837,148147,22846.620100
"hsa_code_object_reader_create_from_memory",2,37590,18795.000000,0.1163,13180,24410,7940.809153
"hsa_agent_get_info",60,27160,452.666667,0.0840,20,19810,2567.512063
"hsa_executable_create_alt",2,14169,7084.500000,0.0438,2400,11769,6624.883433
"hsa_isa_get_info_alt",2,11010,5505.000000,0.0341,1140,9870,6173.042200
"hsa_iterate_agents",1,8660,8660.000000,0.0268,8660,8660,0.00000000e+00
"hsa_signal_create",8,6950,868.750000,0.0215,110,1730,612.265990
"hsa_signal_load_relaxed",71,4680,65.915493,0.0145,20,350,87.203825
"hsa_executable_get_symbol_by_name",13,3460,266.153846,0.0107,100,1070,329.356404
"hsa_queue_load_read_index_scacquire",12,2690,224.166667,8.321e-03,30,510,166.212259
"hsa_signal_destroy",2,1270,635.000000,3.928e-03,560,710,106.066017
"hsa_queue_add_write_index_screlease",12,1070,89.166667,3.310e-03,30,660,180.879585
"hsa_system_get_info",4,930,232.500000,2.877e-03,40,470,186.435869
"hsa_executable_symbol_get_info",26,860,33.076923,2.660e-03,20,110,20.546383
"hsa_signal_store_screlease",12,750,62.500000,2.320e-03,20,410,110.628371
"hsa_signal_silent_store_relaxed",14,710,50.714286,2.196e-03,20,210,49.685826
"hsa_queue_load_read_index_relaxed",3,610,203.333333,1.887e-03,60,300,126.622799
"hsa_system_get_major_extension_table",1,600,600.000000,1.856e-03,600,600,0.00000000e+00
"hsa_agent_iterate_isas",1,400,400.000000,1.237e-03,400,400,0.00000000e+00
