"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_queue_create",1,10486629,10486629.000000,74.07,10486629,10486629,0.00000000e+00
"hsa_signal_wait_scacquire",2,2213174,1106587.000000,15.63,14339,2198835,1544671.935075
"hsa_executable_destroy",1,1053019,1053019.000000,7.44,1053019,1053019,0.00000000e+00
"hsa_executable_load_agent_code_object",1,202436,202436.000000,1.43,202436,202436,0.00000000e+00
"hsa_executable_freeze",1,145677,145677.000000,1.03,145677,145677,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,25540,25540.000000,0.1804,25540,25540,0.00000000e+00
"hsa_executable_create_alt",1,13280,13280.000000,0.0938,13280,13280,0.00000000e+00
"hsa_iterate_agents",1,11099,11099.000000,0.0784,11099,11099,0.00000000e+00
"hsa_signal_create",2,1669,834.500000,0.0118,109,1560,1026.011940
"hsa_executable_get_symbol_by_name",2,1490,745.000000,0.0105,300,1190,629.325035
"hsa_signal_destroy",2,900,450.000000,6.357e-03,200,700,353.553391
"hsa_agent_get_info",7,610,87.142857,4.309e-03,30,220,71.347573
"hsa_queue_load_write_index_relaxed",1,330,330.000000,2.331e-03,330,330,0.00000000e+00
"hsa_system_get_info",3,240,80.000000,1.695e-03,20,170,79.372539
"hsa_signal_store_relaxed",1,220,220.000000,1.554e-03,220,220,0.00000000e+00
"hsa_queue_cas_write_index_relaxed",1,200,200.000000,1.413e-03,200,200,0.00000000e+00
"hsa_executable_symbol_get_info",4,180,45.000000,1.271e-03,30,90,30.000000
"hsa_code_object_reader_destroy",1,180,180.000000,1.271e-03,180,180,0.00000000e+00
"hsa_signal_store_screlease",1,120,120.000000,8.476e-04,120,120,0.00000000e+00
"hsa_queue_load_read_index_scacquire",1,100,100.000000,7.064e-04,100,100,0.00000000e+00
