"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,2810509,1,8,"__amd_rocclr_copyBuffer",1,6196913667033640,6196913667038080,0,0,8,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,2810509,2,8,"__amd_rocclr_copyBuffer",2,6196913667064240,6196913667067640,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,2810509,3,8,"__amd_rocclr_copyBuffer",3,6196913667081758,6196913667085758,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,2810509,4,10,"__amd_rocclr_fillBufferAligned",4,6196913674985421,6196913674988021,0,0,8,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,2810509,5,10,"__amd_rocclr_fillBufferAligned",5,6196913674988021,6196913674993259,0,0,8,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,2810509,6,10,"__amd_rocclr_fillBufferAligned",6,6196913674993259,6196913674997099,0,0,8,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",1,0,2810509,7,11,"clifft::gpu::(anonymous namespace)::sample_kernel_global_coop(clifft::gpu::GpuProgram, unsigned long, unsigned long, unsigned long, clifft::gpu::GpuComplex*, clifft::gpu::GpuComplex*, unsigned long*, clifft::gpu::BlockCounts*)",7,6196913675714296,6196917720762770,8704,56,64,0,112,256,1,1,131072,1,1
"KERNEL_DISPATCH","Agent 2",1,0,2810509,8,8,"__amd_rocclr_copyBuffer",8,6196917720825918,6196917720828838,0,0,8,0,32,512,1,1,512,1,1
