"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",2,1571311754,785655877.000000,99.24,15049,1571296705,1111063914.111628
"hsa_queue_create",1,10503760,10503760.000000,0.6634,10503760,10503760,0.00000000e+00
"hsa_executable_destroy",1,1136137,1136137.000000,0.0718,1136137,1136137,0.00000000e+00
"hsa_executable_load_agent_code_object",1,146537,146537.000000,9.255e-03,146537,146537,0.00000000e+00
"hsa_executable_freeze",1,125167,125167.000000,7.906e-03,125167,125167,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,28889,28889.000000,1.825e-03,28889,28889,0.00000000e+00
"hsa_iterate_agents",1,12410,12410.000000,7.838e-04,12410,12410,0.00000000e+00
"hsa_executable_create_alt",1,12160,12160.000000,7.680e-04,12160,12160,0.00000000e+00
"hsa_signal_destroy",2,2189,1094.500000,1.383e-04,890,1299,289.206674
"hsa_executable_get_symbol_by_name",2,1580,790.000000,9.979e-05,280,1300,721.248917
"hsa_signal_create",2,1340,670.000000,8.463e-05,110,1230,791.959595
"hsa_system_get_info",3,690,230.000000,4.358e-05,30,460,216.564078
"hsa_agent_get_info",7,680,97.142857,4.295e-05,30,280,90.132178
"hsa_queue_load_write_index_relaxed",1,330,330.000000,2.084e-05,330,330,0.00000000e+00
"hsa_signal_store_relaxed",1,220,220.000000,1.390e-05,220,220,0.00000000e+00
"hsa_code_object_reader_destroy",1,220,220.000000,1.390e-05,220,220,0.00000000e+00
"hsa_queue_cas_write_index_relaxed",1,200,200.000000,1.263e-05,200,200,0.00000000e+00
"hsa_executable_symbol_get_info",4,160,40.000000,1.011e-05,20,80,27.080128
"hsa_queue_load_read_index_scacquire",1,110,110.000000,6.948e-06,110,110,0.00000000e+00
"hsa_signal_store_screlease",1,110,110.000000,6.948e-06,110,110,0.00000000e+00
