"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",2,20578393,10289196.500000,62.57,6160,20572233,14542409.680678
"hsa_queue_create",1,10353905,10353905.000000,31.48,10353905,10353905,0.00000000e+00
"hsa_executable_destroy",1,1142246,1142246.000000,3.47,1142246,1142246,0.00000000e+00
"hsa_executable_load_agent_code_object",1,518809,518809.000000,1.58,518809,518809,0.00000000e+00
"hsa_executable_freeze",1,232685,232685.000000,0.7075,232685,232685,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,28130,28130.000000,0.0855,28130,28130,0.00000000e+00
"hsa_executable_create_alt",1,16690,16690.000000,0.0507,16690,16690,0.00000000e+00
"hsa_iterate_agents",1,12840,12840.000000,0.0390,12840,12840,0.00000000e+00
"hsa_executable_get_symbol_by_name",2,1290,645.000000,3.922e-03,290,1000,502.045815
"hsa_signal_destroy",2,1100,550.000000,3.345e-03,470,630,113.137085
"hsa_signal_create",2,960,480.000000,2.919e-03,120,840,509.116882
"hsa_agent_get_info",7,600,85.714286,1.824e-03,40,190,60.237625
"hsa_queue_load_write_index_relaxed",1,530,530.000000,1.611e-03,530,530,0.00000000e+00
"hsa_system_get_info",3,250,83.333333,7.601e-04,30,170,75.718778
"hsa_signal_store_relaxed",1,230,230.000000,6.993e-04,230,230,0.00000000e+00
"hsa_queue_cas_write_index_relaxed",1,200,200.000000,6.081e-04,200,200,0.00000000e+00
"hsa_code_object_reader_destroy",1,200,200.000000,6.081e-04,200,200,0.00000000e+00
"hsa_executable_symbol_get_info",4,170,42.500000,5.169e-04,20,90,32.015621
"hsa_signal_store_screlease",1,110,110.000000,3.345e-04,110,110,0.00000000e+00
"hsa_queue_load_read_index_scacquire",1,100,100.000000,3.040e-04,100,100,0.00000000e+00
