"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",25,45724818,1828992.720000,80.20,7440,4000228,1983540.021118
"hsa_queue_create",1,10536513,10536513.000000,18.48,10536513,10536513,0.00000000e+00
"hsa_executable_freeze",2,347632,173816.000000,0.6097,124577,223055,69634.461598
"hsa_executable_load_agent_code_object",2,269195,134597.500000,0.4722,119668,149527,21113.501379
"hsa_code_object_reader_create_from_memory",2,35820,17910.000000,0.0628,12880,22940,7113.494219
"hsa_agent_get_info",60,33359,555.983333,0.0585,20,25769,3342.818797
"hsa_executable_create_alt",2,13159,6579.500000,0.0231,2020,11139,6448.106738
"hsa_isa_get_info_alt",2,10760,5380.000000,0.0189,1120,9640,6024.549776
"hsa_iterate_agents",1,10490,10490.000000,0.0184,10490,10490,0.00000000e+00
"hsa_executable_get_symbol_by_name",13,9389,722.230769,0.0165,110,6940,1884.383107
"hsa_signal_create",8,6360,795.000000,0.0112,140,1520,526.226459
"hsa_signal_load_relaxed",71,5310,74.788732,9.314e-03,20,510,109.333816
"hsa_queue_load_read_index_scacquire",13,2490,191.538462,4.367e-03,30,460,142.819592
"hsa_signal_destroy",2,1690,845.000000,2.964e-03,630,1060,304.055916
"hsa_queue_add_write_index_screlease",13,1360,104.615385,2.385e-03,30,700,194.791144
"hsa_system_get_info",4,1010,252.500000,1.772e-03,30,440,168.597153
"hsa_signal_silent_store_relaxed",14,990,70.714286,1.736e-03,20,340,92.774689
"hsa_signal_store_screlease",13,960,73.846154,1.684e-03,20,600,158.615807
"hsa_executable_symbol_get_info",26,910,35.000000,1.596e-03,20,140,25.961510
"hsa_queue_load_read_index_relaxed",3,610,203.333333,1.070e-03,60,300,126.622799
"hsa_system_get_major_extension_table",1,560,560.000000,9.822e-04,560,560,0.00000000e+00
"hsa_agent_iterate_isas",1,370,370.000000,6.490e-04,370,370,0.00000000e+00
