"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",19,21067352,1108808.000000,65.31,6460,4000222,1784952.246085
"hsa_queue_create",1,10443448,10443448.000000,32.38,10443448,10443448,0.00000000e+00
"hsa_executable_freeze",2,349941,174970.500000,1.08,120947,228994,76400.766387
"hsa_executable_load_agent_code_object",2,272713,136356.500000,0.8454,123067,149646,18794.191137
"hsa_code_object_reader_create_from_memory",2,36318,18159.000000,0.1126,12489,23829,8018.590899
"hsa_agent_get_info",60,28529,475.483333,0.0884,20,21419,2774.559965
"hsa_executable_create_alt",2,12190,6095.000000,0.0378,1950,10240,5861.915216
"hsa_isa_get_info_alt",2,11170,5585.000000,0.0346,1210,9960,6187.184335
"hsa_iterate_agents",1,9330,9330.000000,0.0289,9330,9330,0.00000000e+00
"hsa_signal_create",8,7890,986.250000,0.0245,130,2170,651.392739
"hsa_signal_load_relaxed",71,4010,56.478873,0.0124,20,480,78.012794
"hsa_executable_get_symbol_by_name",13,3440,264.615385,0.0107,90,1170,331.074397
"hsa_queue_load_read_index_scacquire",12,2530,210.833333,7.843e-03,30,590,165.609526
"hsa_signal_destroy",2,1730,865.000000,5.363e-03,750,980,162.634560
"hsa_queue_add_write_index_screlease",12,1360,113.333333,4.216e-03,30,920,255.319170
"hsa_system_get_info",4,1010,252.500000,3.131e-03,40,460,173.853387
"hsa_signal_store_screlease",12,970,80.833333,3.007e-03,20,620,170.264945
"hsa_executable_symbol_get_info",26,870,33.461538,2.697e-03,20,100,18.961499
"hsa_signal_silent_store_relaxed",14,670,47.857143,2.077e-03,20,210,51.467476
"hsa_system_get_major_extension_table",1,590,590.000000,1.829e-03,590,590,0.00000000e+00
"hsa_queue_load_read_index_relaxed",3,590,196.666667,1.829e-03,70,300,116.761866
"hsa_agent_iterate_isas",1,410,410.000000,1.271e-03,410,410,0.00000000e+00
