"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",19,22441177,1181114.578947,66.70,6880,4000172,1800722.270049
"hsa_queue_create",1,10463278,10463278.000000,31.10,10463278,10463278,0.00000000e+00
"hsa_executable_freeze",2,345261,172630.500000,1.03,123017,222244,70164.084577
"hsa_executable_load_agent_code_object",2,276263,138131.500000,0.8211,121867,154396,23001.476485
"hsa_code_object_reader_create_from_memory",2,36199,18099.500000,0.1076,11959,24240,8683.978380
"hsa_agent_get_info",60,26559,442.650000,0.0789,20,20149,2604.470601
"hsa_executable_create_alt",2,13020,6510.000000,0.0387,2060,10960,6293.250353
"hsa_isa_get_info_alt",2,10520,5260.000000,0.0313,1240,9280,5685.138521
"hsa_iterate_agents",1,8560,8560.000000,0.0254,8560,8560,0.00000000e+00
"hsa_signal_create",8,7668,958.500000,0.0228,120,1930,623.955584
"hsa_signal_load_relaxed",71,4040,56.901408,0.0120,20,470,76.692178
"hsa_executable_get_symbol_by_name",13,3430,263.846154,0.0102,100,1210,334.104237
"hsa_queue_load_read_index_scacquire",12,2200,183.333333,6.539e-03,30,410,124.340685
"hsa_queue_add_write_index_screlease",12,1310,109.166667,3.894e-03,30,850,234.461020
"hsa_signal_destroy",2,1140,570.000000,3.388e-03,430,710,197.989899
"hsa_executable_symbol_get_info",26,930,35.769231,2.764e-03,20,140,24.685717
"hsa_system_get_info",4,870,217.500000,2.586e-03,40,440,179.327447
"hsa_signal_silent_store_relaxed",14,680,48.571429,2.021e-03,20,220,52.748626
"hsa_signal_store_screlease",12,680,56.666667,2.021e-03,20,320,83.919153
"hsa_system_get_major_extension_table",1,590,590.000000,1.754e-03,590,590,0.00000000e+00
"hsa_queue_load_read_index_relaxed",3,520,173.333333,1.546e-03,60,240,98.657657
"hsa_agent_iterate_isas",1,400,400.000000,1.189e-03,400,400,0.00000000e+00
