"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",2,21382883,10691441.500000,64.07,5810,21377073,15111764.989821
"hsa_queue_create",1,10291070,10291070.000000,30.84,10291070,10291070,0.00000000e+00
"hsa_executable_destroy",1,1058178,1058178.000000,3.17,1058178,1058178,0.00000000e+00
"hsa_executable_load_agent_code_object",1,366783,366783.000000,1.10,366783,366783,0.00000000e+00
"hsa_executable_freeze",1,208255,208255.000000,0.6240,208255,208255,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,33949,33949.000000,0.1017,33949,33949,0.00000000e+00
"hsa_executable_create_alt",1,12650,12650.000000,0.0379,12650,12650,0.00000000e+00
"hsa_iterate_agents",1,12459,12459.000000,0.0373,12459,12459,0.00000000e+00
"hsa_executable_get_symbol_by_name",2,1890,945.000000,5.663e-03,290,1600,926.309883
"hsa_signal_create",2,1040,520.000000,3.116e-03,140,900,537.401154
"hsa_signal_destroy",2,1020,510.000000,3.056e-03,340,680,240.416306
"hsa_agent_get_info",7,680,97.142857,2.038e-03,40,250,76.966288
"hsa_queue_load_write_index_relaxed",1,530,530.000000,1.588e-03,530,530,0.00000000e+00
"hsa_system_get_info",3,320,106.666667,9.589e-04,30,210,92.915732
"hsa_queue_load_read_index_scacquire",1,300,300.000000,8.989e-04,300,300,0.00000000e+00
"hsa_code_object_reader_destroy",1,300,300.000000,8.989e-04,300,300,0.00000000e+00
"hsa_signal_store_relaxed",1,220,220.000000,6.592e-04,220,220,0.00000000e+00
"hsa_queue_cas_write_index_relaxed",1,200,200.000000,5.993e-04,200,200,0.00000000e+00
"hsa_executable_symbol_get_info",4,180,45.000000,5.394e-04,20,100,36.968455
"hsa_signal_store_screlease",1,110,110.000000,3.296e-04,110,110,0.00000000e+00
