"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",19,20326260,1069803.157895,64.87,6940,4000055,1799297.644223
"hsa_queue_create",1,10300387,10300387.000000,32.87,10300387,10300387,0.00000000e+00
"hsa_executable_freeze",2,367195,183597.500000,1.17,143418,223777,56822.393829
"hsa_executable_load_agent_code_object",2,232727,116363.500000,0.7428,96399,136328,28234.066666
"hsa_code_object_reader_create_from_memory",2,30689,15344.500000,0.0979,10570,20119,6752.162654
"hsa_agent_get_info",60,25280,421.333333,0.0807,20,18620,2412.196739
"hsa_executable_create_alt",2,10660,5330.000000,0.0340,1570,9090,5317.442995
"hsa_isa_get_info_alt",2,9140,4570.000000,0.0292,1230,7910,4723.473298
"hsa_iterate_agents",1,8229,8229.000000,0.0263,8229,8229,0.00000000e+00
"hsa_signal_create",8,6910,863.750000,0.0221,110,1790,600.926368
"hsa_signal_load_relaxed",71,3290,46.338028,0.0105,20,360,59.743247
"hsa_executable_get_symbol_by_name",13,2900,223.076923,9.256e-03,90,840,256.787351
"hsa_queue_load_read_index_scacquire",13,1320,101.538462,4.213e-03,30,270,81.429535
"hsa_executable_symbol_get_info",26,1190,45.769231,3.798e-03,20,330,62.875946
"hsa_queue_add_write_index_screlease",13,1169,89.923077,3.731e-03,30,550,149.638710
"hsa_signal_silent_store_relaxed",14,970,69.285714,3.096e-03,20,280,80.999932
"hsa_signal_destroy",2,880,440.000000,2.809e-03,390,490,70.710678
"hsa_system_get_info",4,800,200.000000,2.553e-03,30,460,185.292561
"hsa_system_get_major_extension_table",1,780,780.000000,2.489e-03,780,780,0.00000000e+00
"hsa_signal_store_screlease",13,770,59.230769,2.458e-03,20,350,88.077763
"hsa_agent_iterate_isas",1,430,430.000000,1.372e-03,430,430,0.00000000e+00
"hsa_queue_load_read_index_relaxed",3,340,113.333333,1.085e-03,50,170,60.277138
