"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",818,3238457773,3958994.832518,99.65,7560,4226390,398078.583244
"hsa_queue_create",1,10641461,10641461.000000,0.3274,10641461,10641461,0.00000000e+00
"hsa_executable_freeze",2,350671,175335.500000,0.0108,131827,218844,61530.310779
"hsa_executable_load_agent_code_object",2,280362,140181.000000,8.627e-03,120866,159496,27315.534957
"hsa_code_object_reader_create_from_memory",2,40529,20264.500000,1.247e-03,14910,25619,7572.406520
"hsa_agent_get_info",60,37589,626.483333,1.157e-03,20,29659,3836.232039
"hsa_executable_create_alt",2,12380,6190.000000,3.809e-04,2080,10300,5812.417741
"hsa_iterate_agents",1,11540,11540.000000,3.551e-04,11540,11540,0.00000000e+00
"hsa_isa_get_info_alt",2,11419,5709.500000,3.514e-04,1130,10289,6476.391009
"hsa_signal_create",8,7710,963.750000,2.372e-04,120,1800,670.350388
"hsa_executable_get_symbol_by_name",13,4050,311.538462,1.246e-04,100,1320,443.393094
"hsa_signal_load_relaxed",50,3480,69.600000,1.071e-04,20,350,88.339789
"hsa_queue_load_read_index_scacquire",12,1630,135.833333,5.016e-05,30,310,118.279971
"hsa_queue_add_write_index_screlease",12,1590,132.500000,4.893e-05,30,620,202.130696
"hsa_signal_destroy",2,1100,550.000000,3.385e-05,500,600,70.710678
"hsa_system_get_info",4,1039,259.750000,3.197e-05,40,579,234.492893
"hsa_executable_symbol_get_info",26,860,33.076923,2.646e-05,20,90,17.382573
"hsa_signal_silent_store_relaxed",10,750,75.000000,2.308e-05,20,200,69.960306
"hsa_system_get_major_extension_table",1,740,740.000000,2.277e-05,740,740,0.00000000e+00
"hsa_agent_iterate_isas",1,690,690.000000,2.123e-05,690,690,0.00000000e+00
"hsa_signal_store_screlease",12,640,53.333333,1.969e-05,20,130,38.217876
"hsa_queue_load_read_index_relaxed",4,630,157.500000,1.939e-05,50,250,107.509689
