"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 2",1,786410,786410,2560000,2,"clifft_v2_coop",256,25088,416,64,0,112,"SQ_INSTS_LDS",138130807.000000,1248023175568344,1248023211856687
1,1,"Agent 2",1,786410,786410,2560000,2,"clifft_v2_coop",256,25088,416,64,0,112,"SQ_INSTS_MFMA",0.00000000e+00,1248023175568344,1248023211856687
1,1,"Agent 2",1,786410,786410,2560000,2,"clifft_v2_coop",256,25088,416,64,0,112,"SQ_INSTS_SALU",9028425374.000000,1248023175568344,1248023211856687
1,1,"Agent 2",1,786410,786410,2560000,2,"clifft_v2_coop",256,25088,416,64,0,112,"SQ_INSTS_VALU",3643424876.000000,1248023175568344,1248023211856687
1,1,"Agent 2",1,786410,786410,2560000,2,"clifft_v2_coop",256,25088,416,64,0,112,"SQ_WAVES",40000.000000,1248023175568344,1248023211856687
