"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",2,1573299675,786649837.500000,99.26,14310,1573285365,1112470631.635014
"hsa_queue_create",1,10271568,10271568.000000,0.6480,10271568,10271568,0.00000000e+00
"hsa_executable_destroy",1,1130670,1130670.000000,0.0713,1130670,1130670,0.00000000e+00
"hsa_executable_load_agent_code_object",1,158246,158246.000000,9.984e-03,158246,158246,0.00000000e+00
"hsa_executable_freeze",1,122617,122617.000000,7.736e-03,122617,122617,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,28539,28539.000000,1.801e-03,28539,28539,0.00000000e+00
"hsa_executable_create_alt",1,13879,13879.000000,8.756e-04,13879,13879,0.00000000e+00
"hsa_iterate_agents",1,12220,12220.000000,7.710e-04,12220,12220,0.00000000e+00
"hsa_signal_destroy",2,1980,990.000000,1.249e-04,700,1280,410.121933
"hsa_executable_get_symbol_by_name",2,1430,715.000000,9.022e-05,280,1150,615.182900
"hsa_signal_create",2,1360,680.000000,8.580e-05,110,1250,806.101731
"hsa_system_get_info",3,770,256.666667,4.858e-05,30,560,273.191020
"hsa_agent_get_info",7,690,98.571429,4.353e-05,30,280,90.632697
"hsa_queue_load_write_index_relaxed",1,340,340.000000,2.145e-05,340,340,0.00000000e+00
"hsa_signal_store_relaxed",1,220,220.000000,1.388e-05,220,220,0.00000000e+00
"hsa_queue_cas_write_index_relaxed",1,210,210.000000,1.325e-05,210,210,0.00000000e+00
"hsa_code_object_reader_destroy",1,210,210.000000,1.325e-05,210,210,0.00000000e+00
"hsa_executable_symbol_get_info",4,170,42.500000,1.073e-05,30,80,25.000000
"hsa_signal_store_screlease",1,130,130.000000,8.202e-06,130,130,0.00000000e+00
"hsa_queue_load_read_index_scacquire",1,110,110.000000,6.940e-06,110,110,0.00000000e+00
