"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_queue_create",1,10262209,10262209.000000,56.98,10262209,10262209,0.00000000e+00
"hsa_signal_wait_scacquire",2,6293901,3146950.500000,34.95,14570,6279331,4429854.985613
"hsa_executable_destroy",1,1019030,1019030.000000,5.66,1019030,1019030,0.00000000e+00
"hsa_executable_load_agent_code_object",1,222196,222196.000000,1.23,222196,222196,0.00000000e+00
"hsa_executable_freeze",1,156266,156266.000000,0.8677,156266,156266,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,24470,24470.000000,0.1359,24470,24470,0.00000000e+00
"hsa_executable_create_alt",1,13189,13189.000000,0.0732,13189,13189,0.00000000e+00
"hsa_iterate_agents",1,11300,11300.000000,0.0627,11300,11300,0.00000000e+00
"hsa_signal_create",2,1520,760.000000,8.440e-03,110,1410,919.238816
"hsa_executable_get_symbol_by_name",2,1460,730.000000,8.107e-03,300,1160,608.111832
"hsa_signal_destroy",2,1160,580.000000,6.441e-03,470,690,155.563492
"hsa_agent_get_info",7,660,94.285714,3.665e-03,40,260,81.211071
"hsa_queue_load_write_index_relaxed",1,340,340.000000,1.888e-03,340,340,0.00000000e+00
"hsa_system_get_info",3,230,76.666667,1.277e-03,20,160,73.711148
"hsa_signal_store_relaxed",1,220,220.000000,1.222e-03,220,220,0.00000000e+00
"hsa_queue_cas_write_index_relaxed",1,210,210.000000,1.166e-03,210,210,0.00000000e+00
"hsa_code_object_reader_destroy",1,190,190.000000,1.055e-03,190,190,0.00000000e+00
"hsa_executable_symbol_get_info",4,180,45.000000,9.995e-04,30,90,30.000000
"hsa_signal_store_screlease",1,110,110.000000,6.108e-04,110,110,0.00000000e+00
"hsa_queue_load_read_index_scacquire",1,100,100.000000,5.553e-04,100,100,0.00000000e+00
