"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",2,70364597,35182298.500000,85.85,13070,70351527,49736799.922898
"hsa_queue_create",1,10205539,10205539.000000,12.45,10205539,10205539,0.00000000e+00
"hsa_executable_destroy",1,1086455,1086455.000000,1.33,1086455,1086455,0.00000000e+00
"hsa_executable_freeze",1,133478,133478.000000,0.1628,133478,133478,0.00000000e+00
"hsa_executable_load_agent_code_object",1,112609,112609.000000,0.1374,112609,112609,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,26610,26610.000000,0.0325,26610,26610,0.00000000e+00
"hsa_iterate_agents",1,16310,16310.000000,0.0199,16310,16310,0.00000000e+00
"hsa_executable_create_alt",1,10959,10959.000000,0.0134,10959,10959,0.00000000e+00
"hsa_signal_create",2,1590,795.000000,1.940e-03,210,1380,827.314934
"hsa_executable_get_symbol_by_name",2,1300,650.000000,1.586e-03,180,1120,664.680374
"hsa_signal_destroy",2,1170,585.000000,1.427e-03,510,660,106.066017
"hsa_code_object_reader_destroy",1,970,970.000000,1.183e-03,970,970,0.00000000e+00
"hsa_agent_get_info",7,660,94.285714,8.052e-04,30,260,83.438029
"hsa_system_get_info",3,440,146.666667,5.368e-04,20,270,125.033329
"hsa_queue_load_write_index_relaxed",1,240,240.000000,2.928e-04,240,240,0.00000000e+00
"hsa_queue_cas_write_index_relaxed",1,200,200.000000,2.440e-04,200,200,0.00000000e+00
"hsa_executable_symbol_get_info",4,200,50.000000,2.440e-04,30,100,33.665016
"hsa_signal_store_relaxed",1,180,180.000000,2.196e-04,180,180,0.00000000e+00
"hsa_queue_load_read_index_scacquire",1,150,150.000000,1.830e-04,150,150,0.00000000e+00
"hsa_signal_store_screlease",1,150,150.000000,1.830e-04,150,150,0.00000000e+00
