"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",2,11310327,5655163.500000,48.53,6180,11304147,7988869.079322
"hsa_queue_create",1,10354832,10354832.000000,44.43,10354832,10354832,0.00000000e+00
"hsa_executable_destroy",1,1047952,1047952.000000,4.50,1047952,1047952,0.00000000e+00
"hsa_executable_load_agent_code_object",1,322892,322892.000000,1.39,322892,322892,0.00000000e+00
"hsa_executable_freeze",1,212394,212394.000000,0.9112,212394,212394,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,27579,27579.000000,0.1183,27579,27579,0.00000000e+00
"hsa_executable_create_alt",1,13899,13899.000000,0.0596,13899,13899,0.00000000e+00
"hsa_iterate_agents",1,12030,12030.000000,0.0516,12030,12030,0.00000000e+00
"hsa_executable_get_symbol_by_name",2,1640,820.000000,7.036e-03,290,1350,749.533188
"hsa_signal_destroy",2,1010,505.000000,4.333e-03,450,560,77.781746
"hsa_signal_create",2,870,435.000000,3.733e-03,120,750,445.477272
"hsa_agent_get_info",7,720,102.857143,3.089e-03,40,270,86.354750
"hsa_system_get_info",3,580,193.333333,2.488e-03,20,330,158.219257
"hsa_queue_load_write_index_relaxed",1,460,460.000000,1.974e-03,460,460,0.00000000e+00
"hsa_signal_store_relaxed",1,220,220.000000,9.439e-04,220,220,0.00000000e+00
"hsa_code_object_reader_destroy",1,210,210.000000,9.010e-04,210,210,0.00000000e+00
"hsa_queue_cas_write_index_relaxed",1,209,209.000000,8.967e-04,209,209,0.00000000e+00
"hsa_executable_symbol_get_info",4,170,42.500000,7.294e-04,20,90,32.015621
"hsa_queue_load_read_index_scacquire",1,110,110.000000,4.719e-04,110,110,0.00000000e+00
"hsa_signal_store_screlease",1,110,110.000000,4.719e-04,110,110,0.00000000e+00
