"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_queue_create",1,10412986,10412986.000000,74.07,10412986,10412986,0.00000000e+00
"hsa_signal_wait_scacquire",2,2196730,1098365.000000,15.62,15260,2181470,1531741.780474
"hsa_executable_destroy",1,1047482,1047482.000000,7.45,1047482,1047482,0.00000000e+00
"hsa_executable_load_agent_code_object",1,203295,203295.000000,1.45,203295,203295,0.00000000e+00
"hsa_executable_freeze",1,146016,146016.000000,1.04,146016,146016,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,22190,22190.000000,0.1578,22190,22190,0.00000000e+00
"hsa_executable_create_alt",1,12289,12289.000000,0.0874,12289,12289,0.00000000e+00
"hsa_iterate_agents",1,11980,11980.000000,0.0852,11980,11980,0.00000000e+00
"hsa_executable_get_symbol_by_name",2,1360,680.000000,9.673e-03,290,1070,551.543289
"hsa_signal_create",2,1360,680.000000,9.673e-03,110,1250,806.101731
"hsa_signal_destroy",2,1050,525.000000,7.468e-03,360,690,233.345238
"hsa_agent_get_info",7,670,95.714286,4.766e-03,40,260,81.824435
"hsa_queue_load_write_index_relaxed",1,390,390.000000,2.774e-03,390,390,0.00000000e+00
"hsa_system_get_info",3,240,80.000000,1.707e-03,20,170,79.372539
"hsa_signal_store_relaxed",1,230,230.000000,1.636e-03,230,230,0.00000000e+00
"hsa_executable_symbol_get_info",4,210,52.500000,1.494e-03,20,130,51.881275
"hsa_queue_cas_write_index_relaxed",1,200,200.000000,1.423e-03,200,200,0.00000000e+00
"hsa_code_object_reader_destroy",1,190,190.000000,1.351e-03,190,190,0.00000000e+00
"hsa_signal_store_screlease",1,120,120.000000,8.535e-04,120,120,0.00000000e+00
"hsa_queue_load_read_index_scacquire",1,110,110.000000,7.824e-04,110,110,0.00000000e+00
