"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",19,22355759,1176618.894737,66.70,6190,4000054,1798718.027258
"hsa_queue_create",1,10452715,10452715.000000,31.19,10452715,10452715,0.00000000e+00
"hsa_executable_freeze",2,354114,177057.000000,1.06,133428,220686,61700.723513
"hsa_executable_load_agent_code_object",2,247396,123698.000000,0.7381,104818,142578,26700.352058
"hsa_code_object_reader_create_from_memory",2,30090,15045.000000,0.0898,10370,19720,6611.448404
"hsa_agent_get_info",60,24940,415.666667,0.0744,20,18750,2424.923809
"hsa_executable_create_alt",2,10710,5355.000000,0.0320,1400,9310,5593.214639
"hsa_isa_get_info_alt",2,9260,4630.000000,0.0276,1200,8060,4850.752519
"hsa_iterate_agents",1,8570,8570.000000,0.0256,8570,8570,0.00000000e+00
"hsa_signal_create",8,6780,847.500000,0.0202,110,1760,597.464882
"hsa_signal_load_relaxed",71,4060,57.183099,0.0121,20,450,77.074789
"hsa_executable_get_symbol_by_name",13,2750,211.538462,8.205e-03,90,770,225.419836
"hsa_queue_load_read_index_scacquire",12,1620,135.000000,4.834e-03,30,310,96.718899
"hsa_signal_destroy",2,1120,560.000000,3.342e-03,350,770,296.984848
"hsa_executable_symbol_get_info",26,1050,40.384615,3.133e-03,20,230,41.229191
"hsa_signal_store_screlease",12,970,80.833333,2.894e-03,20,600,163.954447
"hsa_queue_add_write_index_screlease",12,930,77.500000,2.775e-03,30,500,135.050496
"hsa_signal_silent_store_relaxed",14,830,59.285714,2.476e-03,20,230,65.452776
"hsa_system_get_info",4,710,177.500000,2.118e-03,30,360,136.228974
"hsa_system_get_major_extension_table",1,580,580.000000,1.731e-03,580,580,0.00000000e+00
"hsa_agent_iterate_isas",1,420,420.000000,1.253e-03,420,420,0.00000000e+00
"hsa_queue_load_read_index_relaxed",3,320,106.666667,9.548e-04,40,160,61.101009
