"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",549,2161956322,3937989.657559,99.48,7690,4191403,488871.007928
"hsa_queue_create",1,10571818,10571818.000000,0.4864,10571818,10571818,0.00000000e+00
"hsa_executable_freeze",2,339693,169846.500000,0.0156,121827,217866,67909.828158
"hsa_executable_load_agent_code_object",2,272153,136076.500000,0.0125,116167,155986,28156.284920
"hsa_code_object_reader_create_from_memory",2,38630,19315.000000,1.778e-03,12600,26030,9496.444071
"hsa_agent_get_info",60,34799,579.983333,1.601e-03,20,27249,3527.440761
"hsa_executable_create_alt",2,12250,6125.000000,5.637e-04,2040,10210,5777.062402
"hsa_isa_get_info_alt",2,12209,6104.500000,5.618e-04,1170,11039,6978.436824
"hsa_iterate_agents",1,11500,11500.000000,5.292e-04,11500,11500,0.00000000e+00
"hsa_signal_create",8,6360,795.000000,2.926e-04,140,1340,499.485450
"hsa_signal_load_relaxed",50,4540,90.800000,2.089e-04,20,670,137.734438
"hsa_executable_get_symbol_by_name",13,3530,271.538462,1.624e-04,90,1080,339.849137
"hsa_queue_add_write_index_screlease",12,2180,181.666667,1.003e-04,30,1180,335.987915
"hsa_queue_load_read_index_scacquire",12,1880,156.666667,8.651e-05,30,530,157.960486
"hsa_signal_silent_store_relaxed",10,1270,127.000000,5.844e-05,20,740,221.612775
"hsa_signal_store_screlease",12,1180,98.333333,5.430e-05,20,660,180.294372
"hsa_signal_destroy",2,1090,545.000000,5.015e-05,500,590,63.639610
"hsa_executable_symbol_get_info",26,900,34.615385,4.141e-05,20,110,19.845558
"hsa_queue_load_read_index_relaxed",4,880,220.000000,4.049e-05,80,280,95.219046
"hsa_system_get_info",4,860,215.000000,3.957e-05,30,440,182.665450
"hsa_system_get_major_extension_table",1,580,580.000000,2.669e-05,580,580,0.00000000e+00
"hsa_agent_iterate_isas",1,480,480.000000,2.209e-05,480,480,0.00000000e+00
