"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",34,80619633,2371165.676471,87.85,7060,4000183,1976853.928359
"hsa_queue_create",1,10392333,10392333.000000,11.32,10392333,10392333,0.00000000e+00
"hsa_executable_freeze",2,349870,174935.000000,0.3812,126106,223764,69054.634037
"hsa_executable_load_agent_code_object",2,272713,136356.500000,0.2972,111337,161376,35382.916224
"hsa_code_object_reader_create_from_memory",2,41179,20589.500000,0.0449,14490,26689,8625.995624
"hsa_agent_get_info",60,33899,564.983333,0.0369,20,26559,3437.406667
"hsa_executable_create_alt",2,12970,6485.000000,0.0141,1770,11200,6668.016947
"hsa_isa_get_info_alt",2,11779,5889.500000,0.0128,1150,10629,6702.665179
"hsa_iterate_agents",1,10970,10970.000000,0.0120,10970,10970,0.00000000e+00
"hsa_signal_create",8,7060,882.500000,7.693e-03,110,1680,584.141617
"hsa_signal_load_relaxed",78,4690,60.128205,5.111e-03,20,600,92.124895
"hsa_executable_get_symbol_by_name",13,3510,270.000000,3.825e-03,90,1110,342.003899
"hsa_queue_load_read_index_scacquire",14,2140,152.857143,2.332e-03,30,280,111.384889
"hsa_signal_destroy",2,1430,715.000000,1.558e-03,560,870,219.203102
"hsa_queue_add_write_index_screlease",14,1390,99.285714,1.515e-03,30,860,220.295755
"hsa_system_get_info",4,1210,302.500000,1.318e-03,30,460,201.556444
"hsa_queue_load_read_index_relaxed",5,1190,238.000000,1.297e-03,80,480,146.696967
"hsa_executable_symbol_get_info",26,870,33.461538,9.480e-04,20,110,20.384761
"hsa_signal_silent_store_relaxed",16,770,48.125000,8.390e-04,20,160,44.154086
"hsa_system_get_major_extension_table",1,620,620.000000,6.756e-04,620,620,0.00000000e+00
"hsa_signal_store_screlease",14,610,43.571429,6.647e-04,20,230,54.435162
"hsa_agent_iterate_isas",1,390,390.000000,4.250e-04,390,390,0.00000000e+00
