"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",19,22379253,1177855.421053,66.45,3550,4000438,1799670.638269
"hsa_queue_create",1,10538125,10538125.000000,31.29,10538125,10538125,0.00000000e+00
"hsa_executable_freeze",2,347873,173936.500000,1.03,125908,221965,67922.556080
"hsa_executable_load_agent_code_object",2,294024,147012.000000,0.8730,130797,163227,22931.472914
"hsa_code_object_reader_create_from_memory",2,37069,18534.500000,0.1101,13560,23509,7035.005366
"hsa_agent_get_info",60,26489,441.483333,0.0787,20,20009,2593.789940
"hsa_executable_create_alt",2,12150,6075.000000,0.0361,1610,10540,6314.463556
"hsa_isa_get_info_alt",2,10780,5390.000000,0.0320,1210,9570,5911.412691
"hsa_iterate_agents",1,8280,8280.000000,0.0246,8280,8280,0.00000000e+00
"hsa_signal_create",8,7200,900.000000,0.0214,130,1530,546.965656
"hsa_signal_load_relaxed",71,4630,65.211268,0.0137,20,550,93.409378
"hsa_executable_get_symbol_by_name",13,3540,272.307692,0.0105,90,1160,352.825591
"hsa_queue_load_read_index_scacquire",12,2480,206.666667,7.364e-03,30,420,143.104116
"hsa_queue_add_write_index_screlease",12,1170,97.500000,3.474e-03,30,700,191.649538
"hsa_signal_destroy",2,1030,515.000000,3.058e-03,430,600,120.208153
"hsa_executable_symbol_get_info",26,860,33.076923,2.554e-03,20,110,19.343057
"hsa_system_get_info",4,810,202.500000,2.405e-03,30,380,153.920975
"hsa_signal_store_screlease",12,770,64.166667,2.286e-03,20,360,96.149347
"hsa_signal_silent_store_relaxed",14,710,50.714286,2.108e-03,20,200,47.791902
"hsa_system_get_major_extension_table",1,700,700.000000,2.078e-03,700,700,0.00000000e+00
"hsa_queue_load_read_index_relaxed",3,550,183.333333,1.633e-03,70,260,100.166528
"hsa_agent_iterate_isas",1,390,390.000000,1.158e-03,390,390,0.00000000e+00
