"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_queue_create",1,10472755,10472755.000000,68.94,10472755,10472755,0.00000000e+00
"hsa_signal_wait_scacquire",14,3982674,284476.714286,26.22,6970,3753869,998733.714637
"hsa_executable_freeze",2,347111,173555.500000,2.28,121457,225654,73678.405279
"hsa_executable_load_agent_code_object",2,263993,131996.500000,1.74,116387,147606,22075.166602
"hsa_code_object_reader_create_from_memory",2,38789,19394.500000,0.2553,13860,24929,7826.964961
"hsa_agent_get_info",60,25840,430.666667,0.1701,20,19460,2521.313800
"hsa_executable_create_alt",2,13810,6905.000000,0.0909,2110,11700,6781.154032
"hsa_isa_get_info_alt",2,11769,5884.500000,0.0775,1160,10609,6681.451975
"hsa_iterate_agents",1,10430,10430.000000,0.0687,10430,10430,0.00000000e+00
"hsa_signal_create",8,7139,892.375000,0.0470,120,1890,641.673690
"hsa_executable_get_symbol_by_name",13,3550,273.076923,0.0234,100,1090,343.835828
"hsa_signal_load_relaxed",71,3340,47.042254,0.0220,20,380,64.106928
"hsa_queue_load_read_index_scacquire",10,2090,209.000000,0.0138,30,570,162.169322
"hsa_queue_add_write_index_screlease",10,1550,155.000000,0.0102,30,1120,340.856764
"hsa_signal_destroy",2,1260,630.000000,8.294e-03,580,680,70.710678
"hsa_system_get_info",4,1200,300.000000,7.899e-03,30,450,198.997487
"hsa_executable_symbol_get_info",26,860,33.076923,5.661e-03,20,110,20.546383
"hsa_signal_store_screlease",10,730,73.000000,4.806e-03,20,460,136.792625
"hsa_system_get_major_extension_table",1,570,570.000000,3.752e-03,570,570,0.00000000e+00
"hsa_signal_silent_store_relaxed",14,560,40.000000,3.686e-03,20,80,20.380987
"hsa_queue_load_read_index_relaxed",3,520,173.333333,3.423e-03,80,240,83.266640
"hsa_agent_iterate_isas",1,380,380.000000,2.501e-03,380,380,0.00000000e+00
