"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",25,44518011,1780720.440000,80.07,7369,4000192,2008383.639583
"hsa_queue_create",1,10303923,10303923.000000,18.53,10303923,10303923,0.00000000e+00
"hsa_executable_freeze",2,348770,174385.000000,0.6273,125716,223054,68828.359867
"hsa_executable_load_agent_code_object",2,295843,147921.500000,0.5321,131287,164556,23524.735503
"hsa_code_object_reader_create_from_memory",2,37959,18979.500000,0.0683,13069,24890,8358.709260
"hsa_agent_get_info",60,33279,554.650000,0.0599,20,25669,3324.278088
"hsa_executable_create_alt",2,14259,7129.500000,0.0256,2280,11979,6858.228671
"hsa_isa_get_info_alt",2,11889,5944.500000,0.0214,1260,10629,6624.883433
"hsa_iterate_agents",1,10850,10850.000000,0.0195,10850,10850,0.00000000e+00
"hsa_signal_create",8,7389,923.625000,0.0133,130,1669,559.476270
"hsa_signal_load_relaxed",71,4210,59.295775,7.572e-03,20,550,85.879050
"hsa_executable_get_symbol_by_name",13,3690,283.846154,6.637e-03,100,1140,367.367628
"hsa_queue_load_read_index_scacquire",12,2380,198.333333,4.281e-03,30,570,153.613052
"hsa_queue_add_write_index_screlease",12,1280,106.666667,2.302e-03,30,840,232.352919
"hsa_signal_destroy",2,1160,580.000000,2.086e-03,510,650,98.994949
"hsa_system_get_info",4,1000,250.000000,1.799e-03,30,460,211.817532
"hsa_signal_silent_store_relaxed",14,1000,71.428571,1.799e-03,20,240,82.542031
"hsa_executable_symbol_get_info",26,870,33.461538,1.565e-03,20,90,15.733355
"hsa_signal_store_screlease",12,670,55.833333,1.205e-03,20,320,84.687483
"hsa_system_get_major_extension_table",1,600,600.000000,1.079e-03,600,600,0.00000000e+00
"hsa_queue_load_read_index_relaxed",3,570,190.000000,1.025e-03,80,290,105.356538
"hsa_agent_iterate_isas",1,380,380.000000,6.835e-04,380,380,0.00000000e+00
