"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",1020,4044979562,3965666.237255,99.71,8389,4002454,365784.856397
"hsa_queue_create",1,10852274,10852274.000000,0.2675,10852274,10852274,0.00000000e+00
"hsa_executable_freeze",2,363031,181515.500000,8.949e-03,135167,227864,65546.677296
"hsa_executable_load_agent_code_object",2,270903,135451.500000,6.678e-03,119777,151126,22167.090483
"hsa_code_object_reader_create_from_memory",2,40419,20209.500000,9.964e-04,14329,26090,8316.282854
"hsa_agent_get_info",60,35959,599.316667,8.864e-04,20,28459,3682.576597
"hsa_executable_create_alt",2,13649,6824.500000,3.365e-04,2130,11519,6639.025569
"hsa_isa_get_info_alt",2,12539,6269.500000,3.091e-04,1110,11429,7296.634875
"hsa_iterate_agents",1,11850,11850.000000,2.921e-04,11850,11850,0.00000000e+00
"hsa_signal_create",8,7210,901.250000,1.777e-04,120,1710,554.834274
"hsa_signal_load_relaxed",50,4480,89.600000,1.104e-04,20,680,136.261453
"hsa_executable_get_symbol_by_name",13,3770,290.000000,9.293e-05,90,1380,395.706120
"hsa_queue_add_write_index_screlease",12,2420,201.666667,5.966e-05,30,1160,339.513913
"hsa_queue_load_read_index_scacquire",12,1880,156.666667,4.634e-05,30,650,181.975689
"hsa_signal_store_screlease",12,1520,126.666667,3.747e-05,20,840,232.274655
"hsa_signal_silent_store_relaxed",10,1229,122.900000,3.030e-05,30,720,215.121903
"hsa_system_get_info",4,1140,285.000000,2.810e-05,30,600,263.375524
"hsa_queue_load_read_index_relaxed",4,1090,272.500000,2.687e-05,60,430,155.214905
"hsa_signal_destroy",2,1080,540.000000,2.662e-05,500,580,56.568542
"hsa_executable_symbol_get_info",26,900,34.615385,2.219e-05,20,100,18.161667
"hsa_system_get_major_extension_table",1,610,610.000000,1.504e-05,610,610,0.00000000e+00
"hsa_agent_iterate_isas",1,550,550.000000,1.356e-05,550,550,0.00000000e+00
