"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",2,11991763,5995881.500000,49.79,6230,11985533,8470646.385188
"hsa_queue_create",1,10424805,10424805.000000,43.29,10424805,10424805,0.00000000e+00
"hsa_executable_destroy",1,1061398,1061398.000000,4.41,1061398,1061398,0.00000000e+00
"hsa_executable_load_agent_code_object",1,340653,340653.000000,1.41,340653,340653,0.00000000e+00
"hsa_executable_freeze",1,205075,205075.000000,0.8515,205075,205075,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,28109,28109.000000,0.1167,28109,28109,0.00000000e+00
"hsa_executable_create_alt",1,13560,13560.000000,0.0563,13560,13560,0.00000000e+00
"hsa_iterate_agents",1,12599,12599.000000,0.0523,12599,12599,0.00000000e+00
"hsa_executable_get_symbol_by_name",2,1500,750.000000,6.228e-03,280,1220,664.680374
"hsa_signal_create",2,1090,545.000000,4.526e-03,90,1000,643.467171
"hsa_signal_destroy",2,790,395.000000,3.280e-03,340,450,77.781746
"hsa_agent_get_info",7,690,98.571429,2.865e-03,30,280,92.813176
"hsa_queue_load_write_index_relaxed",1,510,510.000000,2.118e-03,510,510,0.00000000e+00
"hsa_code_object_reader_destroy",1,340,340.000000,1.412e-03,340,340,0.00000000e+00
"hsa_system_get_info",3,260,86.666667,1.080e-03,30,180,81.445278
"hsa_signal_store_relaxed",1,230,230.000000,9.550e-04,230,230,0.00000000e+00
"hsa_signal_store_screlease",1,210,210.000000,8.719e-04,210,210,0.00000000e+00
"hsa_queue_cas_write_index_relaxed",1,200,200.000000,8.304e-04,200,200,0.00000000e+00
"hsa_executable_symbol_get_info",4,180,45.000000,7.474e-04,30,90,30.000000
"hsa_queue_load_read_index_scacquire",1,110,110.000000,4.567e-04,110,110,0.00000000e+00
