"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",2,72852487,36426243.500000,86.31,12860,72839627,51496300.797593
"hsa_queue_create",1,10279767,10279767.000000,12.18,10279767,10279767,0.00000000e+00
"hsa_executable_destroy",1,995596,995596.000000,1.18,995596,995596,0.00000000e+00
"hsa_executable_freeze",1,115499,115499.000000,0.1368,115499,115499,0.00000000e+00
"hsa_executable_load_agent_code_object",1,109938,109938.000000,0.1302,109938,109938,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,25620,25620.000000,0.0304,25620,25620,0.00000000e+00
"hsa_iterate_agents",1,16290,16290.000000,0.0193,16290,16290,0.00000000e+00
"hsa_executable_create_alt",1,11070,11070.000000,0.0131,11070,11070,0.00000000e+00
"hsa_signal_create",2,1260,630.000000,1.493e-03,130,1130,707.106781
"hsa_signal_destroy",2,1090,545.000000,1.291e-03,370,720,247.487373
"hsa_executable_get_symbol_by_name",2,960,480.000000,1.137e-03,270,690,296.984848
"hsa_agent_get_info",7,730,104.285714,8.648e-04,40,260,81.416039
"hsa_executable_symbol_get_info",4,300,75.000000,3.554e-04,30,200,83.466560
"hsa_system_get_info",3,260,86.666667,3.080e-04,30,160,66.583281
"hsa_queue_load_write_index_relaxed",1,240,240.000000,2.843e-04,240,240,0.00000000e+00
"hsa_queue_cas_write_index_relaxed",1,210,210.000000,2.488e-04,210,210,0.00000000e+00
"hsa_code_object_reader_destroy",1,190,190.000000,2.251e-04,190,190,0.00000000e+00
"hsa_signal_store_relaxed",1,180,180.000000,2.132e-04,180,180,0.00000000e+00
"hsa_signal_store_screlease",1,170,170.000000,2.014e-04,170,170,0.00000000e+00
"hsa_queue_load_read_index_scacquire",1,140,140.000000,1.659e-04,140,140,0.00000000e+00
