"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",24,41882287,1745095.291667,78.98,7350,4000213,1971857.093508
"hsa_queue_create",1,10394501,10394501.000000,19.60,10394501,10394501,0.00000000e+00
"hsa_executable_freeze",2,348381,174190.500000,0.6570,123607,224774,71535.871732
"hsa_executable_load_agent_code_object",2,275223,137611.500000,0.5190,115567,159656,31175.630876
"hsa_code_object_reader_create_from_memory",2,37629,18814.500000,0.0710,12620,25009,8760.345912
"hsa_agent_get_info",60,31409,523.483333,0.0592,20,24499,3168.921147
"hsa_executable_create_alt",2,12858,6429.000000,0.0242,1999,10859,6264.966081
"hsa_isa_get_info_alt",2,11209,5604.500000,0.0211,1180,10029,6257.187907
"hsa_iterate_agents",1,10560,10560.000000,0.0199,10560,10560,0.00000000e+00
"hsa_signal_create",8,7120,890.000000,0.0134,130,1900,615.768973
"hsa_signal_load_relaxed",71,3970,55.915493,7.486e-03,20,490,75.980777
"hsa_executable_get_symbol_by_name",13,3480,267.692308,6.562e-03,110,1160,348.572179
"hsa_queue_load_read_index_scacquire",13,2470,190.000000,4.658e-03,30,400,138.984412
"hsa_signal_destroy",2,1590,795.000000,2.998e-03,630,960,233.345238
"hsa_queue_add_write_index_screlease",13,1470,113.076923,2.772e-03,30,970,258.984704
"hsa_signal_silent_store_relaxed",14,950,67.857143,1.791e-03,20,310,82.292029
"hsa_system_get_info",4,850,212.500000,1.603e-03,30,440,181.544301
"hsa_executable_symbol_get_info",26,840,32.307692,1.584e-03,20,100,17.957214
"hsa_signal_store_screlease",13,790,60.769231,1.490e-03,20,410,105.787644
"hsa_system_get_major_extension_table",1,690,690.000000,1.301e-03,690,690,0.00000000e+00
"hsa_queue_load_read_index_relaxed",3,500,166.666667,9.429e-04,40,250,111.504858
"hsa_agent_iterate_isas",1,440,440.000000,8.297e-04,440,440,0.00000000e+00
