"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",34,80631366,2371510.764706,87.86,7130,4000277,1976527.677384
"hsa_queue_create",1,10370294,10370294.000000,11.30,10370294,10370294,0.00000000e+00
"hsa_executable_freeze",2,350143,175071.500000,0.3815,128287,221856,66163.274409
"hsa_executable_load_agent_code_object",2,286393,143196.500000,0.3121,124287,162106,26742.071358
"hsa_code_object_reader_create_from_memory",2,36590,18295.000000,0.0399,12740,23850,7855.956339
"hsa_agent_get_info",60,32990,549.833333,0.0359,20,26030,3366.034478
"hsa_executable_create_alt",2,13459,6729.500000,0.0147,2000,11459,6688.523043
"hsa_isa_get_info_alt",2,12330,6165.000000,0.0134,1160,11170,7078.138880
"hsa_iterate_agents",1,10909,10909.000000,0.0119,10909,10909,0.00000000e+00
"hsa_signal_create",8,7600,950.000000,8.282e-03,100,2030,683.227634
"hsa_executable_get_symbol_by_name",13,3630,279.230769,3.956e-03,90,1150,371.807781
"hsa_signal_load_relaxed",78,3610,46.282051,3.934e-03,20,230,48.163924
"hsa_queue_load_read_index_scacquire",14,2230,159.285714,2.430e-03,30,330,125.297448
"hsa_queue_load_read_index_relaxed",5,1360,272.000000,1.482e-03,60,510,164.681511
"hsa_signal_destroy",2,1270,635.000000,1.384e-03,560,710,106.066017
"hsa_queue_add_write_index_screlease",14,1190,85.000000,1.297e-03,30,620,156.684396
"hsa_signal_silent_store_relaxed",16,960,60.000000,1.046e-03,20,180,59.441848
"hsa_signal_store_screlease",14,930,66.428571,1.013e-03,20,470,117.774696
"hsa_system_get_info",4,880,220.000000,9.589e-04,30,450,184.932420
"hsa_executable_symbol_get_info",26,859,33.038462,9.360e-04,20,100,19.121675
"hsa_system_get_major_extension_table",1,680,680.000000,7.410e-04,680,680,0.00000000e+00
"hsa_agent_iterate_isas",1,570,570.000000,6.211e-04,570,570,0.00000000e+00
