"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",2,2959762832,1479881416.000000,99.59,14840,2959747992,2092847382.281835
"hsa_queue_create",1,10456774,10456774.000000,0.3519,10456774,10456774,0.00000000e+00
"hsa_executable_destroy",1,1269867,1269867.000000,0.0427,1269867,1269867,0.00000000e+00
"hsa_executable_load_agent_code_object",1,177685,177685.000000,5.979e-03,177685,177685,0.00000000e+00
"hsa_executable_freeze",1,138616,138616.000000,4.664e-03,138616,138616,0.00000000e+00
"hsa_code_object_reader_create_from_memory",1,31529,31529.000000,1.061e-03,31529,31529,0.00000000e+00
"hsa_executable_create_alt",1,15460,15460.000000,5.202e-04,15460,15460,0.00000000e+00
"hsa_iterate_agents",1,13440,13440.000000,4.522e-04,13440,13440,0.00000000e+00
"hsa_system_get_info",3,2010,670.000000,6.763e-05,40,1490,743.437960
"hsa_signal_destroy",2,2000,1000.000000,6.730e-05,630,1370,523.259018
"hsa_executable_get_symbol_by_name",2,1790,895.000000,6.023e-05,330,1460,799.030663
"hsa_signal_create",2,1620,810.000000,5.451e-05,140,1480,947.523087
"hsa_queue_load_write_index_relaxed",1,930,930.000000,3.129e-05,930,930,0.00000000e+00
"hsa_agent_get_info",7,640,91.428571,2.154e-05,30,230,74.482341
"hsa_signal_store_relaxed",1,230,230.000000,7.739e-06,230,230,0.00000000e+00
"hsa_code_object_reader_destroy",1,230,230.000000,7.739e-06,230,230,0.00000000e+00
"hsa_queue_cas_write_index_relaxed",1,220,220.000000,7.403e-06,220,220,0.00000000e+00
"hsa_executable_symbol_get_info",4,210,52.500000,7.066e-06,30,100,32.015621
"hsa_queue_load_read_index_scacquire",1,130,130.000000,4.374e-06,130,130,0.00000000e+00
"hsa_signal_store_screlease",1,120,120.000000,4.038e-06,120,120,0.00000000e+00
