"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",549,2162423863,3938841.280510,99.48,8390,4108752,484207.735068
"hsa_queue_create",1,10601350,10601350.000000,0.4877,10601350,10601350,0.00000000e+00
"hsa_executable_freeze",2,345400,172700.000000,0.0159,127766,217634,63546.272212
"hsa_executable_load_agent_code_object",2,270513,135256.500000,0.0124,116457,154056,26586.507866
"hsa_code_object_reader_create_from_memory",2,38609,19304.500000,1.776e-03,13820,24789,7756.254283
"hsa_agent_get_info",60,34288,571.466667,1.577e-03,20,26859,3478.335256
"hsa_executable_create_alt",2,13840,6920.000000,6.367e-04,1940,11900,7042.783541
"hsa_isa_get_info_alt",2,11380,5690.000000,5.235e-04,1190,10190,6363.961031
"hsa_iterate_agents",1,11250,11250.000000,5.175e-04,11250,11250,0.00000000e+00
"hsa_signal_create",8,6559,819.875000,3.017e-04,140,1430,480.372010
"hsa_executable_get_symbol_by_name",13,3740,287.692308,1.721e-04,100,1220,386.526279
"hsa_signal_load_relaxed",50,2650,53.000000,1.219e-04,20,280,64.086994
"hsa_queue_load_read_index_scacquire",12,1590,132.500000,7.314e-05,30,290,112.421690
"hsa_queue_add_write_index_screlease",12,1359,113.250000,6.252e-05,30,659,178.471859
"hsa_signal_destroy",2,1170,585.000000,5.382e-05,450,720,190.918831
"hsa_queue_load_read_index_relaxed",4,980,245.000000,4.508e-05,70,330,118.180653
"hsa_system_get_info",4,890,222.500000,4.094e-05,30,440,177.458915
"hsa_executable_symbol_get_info",26,830,31.923077,3.818e-05,20,100,17.892843
"hsa_system_get_major_extension_table",1,720,720.000000,3.312e-05,720,720,0.00000000e+00
"hsa_signal_store_screlease",12,580,48.333333,2.668e-05,20,130,36.639108
"hsa_signal_silent_store_relaxed",10,580,58.000000,2.668e-05,20,180,50.066622
"hsa_agent_iterate_isas",1,540,540.000000,2.484e-05,540,540,0.00000000e+00
