"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",24,41803399,1741808.291667,78.82,7319,4000378,1972228.893829
"hsa_queue_create",1,10469714,10469714.000000,19.74,10469714,10469714,0.00000000e+00
"hsa_executable_freeze",2,352302,176151.000000,0.6642,127607,224695,68651.583172
"hsa_executable_load_agent_code_object",2,282435,141217.500000,0.5325,119818,162617,30263.463128
"hsa_code_object_reader_create_from_memory",2,36988,18494.000000,0.0697,12499,24489,8478.210306
"hsa_agent_get_info",60,30540,509.000000,0.0576,20,23330,3023.210046
"hsa_executable_create_alt",2,13110,6555.000000,0.0247,2290,10820,6031.620844
"hsa_isa_get_info_alt",2,11510,5755.000000,0.0217,1240,10270,6385.174234
"hsa_iterate_agents",1,11189,11189.000000,0.0211,11189,11189,0.00000000e+00
"hsa_signal_create",8,7280,910.000000,0.0137,130,1860,626.509605
"hsa_signal_load_relaxed",71,5400,76.056338,0.0102,20,550,112.940931
"hsa_executable_get_symbol_by_name",13,3460,266.153846,6.524e-03,110,1140,330.971763
"hsa_queue_load_read_index_scacquire",13,2590,199.230769,4.883e-03,30,580,167.354989
"hsa_signal_destroy",2,1680,840.000000,3.168e-03,800,880,56.568542
"hsa_queue_add_write_index_screlease",13,1600,123.076923,3.017e-03,30,930,248.374201
"hsa_system_get_info",4,980,245.000000,1.848e-03,30,450,172.336879
"hsa_executable_symbol_get_info",26,870,33.461538,1.640e-03,20,100,18.749359
"hsa_signal_silent_store_relaxed",14,720,51.428571,1.358e-03,20,190,49.901001
"hsa_signal_store_screlease",13,680,52.307692,1.282e-03,20,240,59.743040
"hsa_system_get_major_extension_table",1,620,620.000000,1.169e-03,620,620,0.00000000e+00
"hsa_queue_load_read_index_relaxed",3,520,173.333333,9.804e-04,70,240,90.737717
"hsa_agent_iterate_isas",1,400,400.000000,7.542e-04,400,400,0.00000000e+00
