"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hsa_signal_wait_scacquire",19,20545449,1081339.421053,64.65,6810,4000342,1793712.784363
"hsa_queue_create",1,10472989,10472989.000000,32.95,10472989,10472989,0.00000000e+00
"hsa_executable_freeze",2,348560,174280.000000,1.10,125356,223204,69188.984326
"hsa_executable_load_agent_code_object",2,289152,144576.000000,0.9098,120907,168245,33473.020808
"hsa_code_object_reader_create_from_memory",2,37420,18710.000000,0.1177,12700,24720,8499.423510
"hsa_agent_get_info",60,28668,477.800000,0.0902,20,21409,2776.328790
"hsa_executable_create_alt",2,13479,6739.500000,0.0424,1940,11539,6787.517993
"hsa_isa_get_info_alt",2,10800,5400.000000,0.0340,1200,9600,5939.696962
"hsa_iterate_agents",1,9370,9370.000000,0.0295,9370,9370,0.00000000e+00
"hsa_signal_create",8,7750,968.750000,0.0244,130,1610,603.973450
"hsa_signal_load_relaxed",71,3470,48.873239,0.0109,20,380,64.775421
"hsa_executable_get_symbol_by_name",13,3450,265.384615,0.0109,100,1200,348.917741
"hsa_queue_load_read_index_scacquire",13,2560,196.923077,8.055e-03,30,550,159.132262
"hsa_queue_add_write_index_screlease",13,1420,109.230769,4.468e-03,30,940,250.847282
"hsa_signal_destroy",2,1390,695.000000,4.374e-03,610,780,120.208153
"hsa_system_get_info",4,1080,270.000000,3.398e-03,40,460,211.974841
"hsa_signal_store_screlease",13,970,74.615385,3.052e-03,20,570,149.923057
"hsa_executable_symbol_get_info",26,840,32.307692,2.643e-03,20,100,17.957214
"hsa_signal_silent_store_relaxed",14,770,55.000000,2.423e-03,20,200,55.296404
"hsa_system_get_major_extension_table",1,600,600.000000,1.888e-03,600,600,0.00000000e+00
"hsa_queue_load_read_index_relaxed",3,530,176.666667,1.668e-03,60,250,102.143690
"hsa_agent_iterate_isas",1,380,380.000000,1.196e-03,380,380,0.00000000e+00
